EBF,14.758865
EBR,9.152778
EBS,2.5785954
EC,5.9261365
ECC,6.7099237
ECG,15.515584
ECL,35.292
ECO,7.083871
ECVT,9.759037
ED,17.483986
EDN,29.645159
EDR,13.085107
EDU,12.118054
EE,22.68
EEX,35.25
EFC,8.1875
EFR,129.3
EFX,25.295431
EFXT,13.800001
EG,5.0720625
EGO,7.533708
EGP,37.232365
EGY,7.5
EHAB,29.07143
EHC,20.403765
EIC,8.16923
EIG,13.158603
EIX,9.152632
EL,26.592594
ELAN,11.723405
ELF,17.38283
ELME,-155.27272
ELP,9.7260275
ELS,33.698982
ELV,11.018598
EME,18.12416
EMN,11.347127
EMP,21.29
EMR,19.280062
ENB,19.523363
ENFN,39.655174
ENIC,0.015289967
ENOV,13.515822
ENR,8.745043
ENS,10.702306
ENVA,9.461327
ENZ,-1.3241025
EOG,12.03255
EPAC,22.394089
EPAM,18.663092
EPC,8.836206
EPD,11.698246
EPR,18.444029
EPRT,25.102362
EQBK,10.493887
EQC,-17.4
EQH,7.1051173
EQNR,8.097561
EQR,42.343193
EQT,19.936508
ERJ,20.019419
ERO,142.33333
ES,13.257321
ESAB,22.332714
ESE,33.721413
ESI,16.358025
ESNT,8.093659
ESRT,50.88235
ESS,48.960133
ESTC,57.5027
ET,12.272151
ETD,11.317461
ETN,24.678007
ETR,10.99354
ETWO,11.142858
ETX,-1831.21
EVC,-11.578948
EVEX,-7.581818
EVH,7.293707
EVR,17.790184
EVRI,18.413334
EVTC,10.180982
EVTL,-0.72317266
EW,29.918367
EXK,11.636363
EXP,13.39988
EXPD,21.635687
EXR,32.625523
F,5.302857
FAF,11.126316
FBIN,14.28166
FBK,14.2371435
FBMS,13.065218
FBP,10.898876
FBRT,8.232704
FC,15.545024
FCF,11.300699
FCN,18.821714
FCPT,24.535088
FCX,17.120369
FDP,11.741444
FDS,24.720556
FDX,11.173187
FE,14.633218
FEDU,33.899998
FENG,4.3088236
FERG,15.942029
FET,17.245285
FF,5.9125
FFWM,10.891305
FG,7.3860292
FHI,9.142857
FHN,13.267515
FI,22.800785
FICO,45.684963
FIGS,68.375
FIHL,4.125
FINV,5.7959185
FIS,12.232924
FIX,21.424368
FL,8.750001
FLG,-35.88235
FLNG,11.343065
FLO,14.923078
FLOC,18.131159
FLR,12.25
FLS,16.938837
FLUT,32.765625
FMC,8.208155
FMS,8.812978
FMX,17.880001
FN,20.045168
FNA,-27.70213
FNB,10.482269
FND,47.135
FNF,9.605816
FNV,34.1601
FOA,8.586466
FOR,5.342723
FOUR,19.74844
FPH,8.10606
FPI,138.11111
FR,35.037735
FREY,-2.602941
FRGE,-4.2286363
FRO,4.5944448
FRT,33.957657
FSK,9.189922
FSLY,363.00003
FSM,6.6969695
FSS,25.123323
FTI,14.786801
FTK,21.63158
FTS,18.073769
FTV,19.191845
FUBO,-11.75
FUL,12.329032
FUN,13.5
FVR,287.83334
FVRR,9.809161
G,15.434782
GAP,10.8970585
GATX,19.630302
GB,20.885714
GBCI,19.55144
GBLI,11.333333
GBTG,-285.0
GBX,10.91
GCI,-35.833336
GCO,19.229591
GCTS,-5.3157897
GD,15.115671
GDDY,25.89717
GDOT,5.6666665
GE,38.135498
GEF,12.437759
GEL,16.013334
GENI,-303.33334
GEO,16.037973
GES,4.219858
GETY,14.5625
GEV,47.51884
GFF,12.987477
GFI,9.790577
GFL,46.33
GFR,2.293907
GGB,5.423077
GGG,27.938313
GHC,19.022245
GHG,5.9183674
GHI,8.078431
GHLD,7.0170455
GHM,30.706423
GIB,17.394127
GIC,12.8288765
GIL,11.261954
GIS,12.978724
GKOS,-114.436356
GL,9.047232
GLOB,20.475035
GLP,23.199203
GLW,22.290045
GM,4.379376
GME,-2642.0
GMED,23.473682
GMRE,104.625
GMS,9.440822
GNE,30.652174
GNK,8.179191
GNL,-80.55555
GNRC,16.81364
GNTY,16.080322
GNW,7.255556
GOLD,10.054944
GOLF,18.436975
GOOS,12.851851
GOTU,-8.090909
GPC,14.360094
GPI,11.200596
GPK,10.104477
GPMT,-2.8989897
GPN,8.060937
GPOR,9.093811
GPRK,3.3861008
GRBK,6.8843856
GRC,19.767675
GRDN,22.505747
GRMN,30.121984
GRND,40.863636
GRNT,10.389832
GROV,-7.260869
GS,15.052935
GSBD,7.4576273
GSK,8.520929
GSL,2.3827548
GTES,14.082278
GTLS,15.270361
GTN,-5.428571
GTY,24.516129
GVA,15.364486
GWH,-0.89207053
GWRE,82.14113
GWW,23.934933
GXO,12.167182
H,35.4481
HAE,11.801497
HAFN,5.9064326
HAL,8.08
HASI,10.826256
HAYW,18.75
HBB,10.9375
HBI,10.40678
HBM,7.977528
HCA,12.8888
HCC,11.52369
HCI,9.280411
HD,24.698717
HDB,19.959732
HE,7.6857147
HEI,52.71729
HES,19.488157
HESM,14.411347
HG,4.7930107
HGTY,6.795918
HGV,10.8205805
HHH,71.7647
HI,10.029221
HIG,9.598622
HII,10.860331
HIMS,107.13043
HIPO,-16.221558
HIW,74.92308
HL,19.333332
HLF,4.1758795
HLI,25.405045
HLIO,18.283018
HLLY,8.67742
HLN,24.0
HLT,32.476845
HLX,10.381578
HMC,5.47379
HMN,10.783198
HMY,7.5664334
HNI,13.385057
HOG,6.4596577
HOMB,13.830985
HOUS,15.541667
HOV,168.84721
HP,7.3529415
HPE,10.066667
HPP,-2.173913
HPQ,9.619445
HR,-39.238094
HRB,10.169261
HRI,11.230822
HRL,17.544378
HRTG,4.990991
HSBC,40.345325
HSY,20.578573
HTGC,10.735
HTH,19.961538
HUBB,21.302485
HUBS,79.56517
HUM,15.196556
HUN,20.952381
HUYA,14.592592
HVT,11.365591
HWM,40.955837
HXL,24.948206
HY,9.660482
HZO,8.115151
IAE,57.727272
IAG,7.1499996
IBM,24.644676
IBN,17.170732
IBP,13.95447
IBTA,23.901098
ICE,24.906528
ICL,14.690476
IDA,19.588335
IDT,32.413334
IEX,22.650232
IFF,17.329718
IFN,-9.713375
IFS,7.9325
IGT,17.95
IH,9.842106
IHG,23.2243
IHS,19.0
IIIN,10.380783
IIPR,12.401023
IMAX,20.496063
